model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,17.0,23.0,19.0,3.0,No
MERCEDES-BENZ AMG C63 S,4.0,8,Auto-7,2WD,Gasoline,FA,small car,5.0,18.0,24.0,20.0,4.0,No
MERCEDES-BENZ AMG CLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,small car,3.0,23.0,30.0,26.0,5.0,No
MERCEDES-BENZ AMG CLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,small car,3.0,23.0,30.0,26.0,5.0,No
MERCEDES-BENZ AMG CLS63 4Matic,5.5,8,Auto-7,4WD,Gasoline,FA,small car,1.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG CLS63 4Matic,5.5,8,Auto-7,4WD,Gasoline,CA,small car,3.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG E43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,midsize car,5.0,19.0,25.0,21.0,4.0,No
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,midsize car,5.0,15.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,station wagon,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,midsize car,5.0,15.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG E63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,station wagon,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG G63,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,12.0,15.0,13.0,1.0,No
MERCEDES-BENZ AMG G63,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,12.0,15.0,13.0,1.0,No
MERCEDES-BENZ AMG G65,6.0,12,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,11.0,13.0,12.0,1.0,No
MERCEDES-BENZ AMG G65,6.0,12,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,11.0,13.0,12.0,1.0,No
MERCEDES-BENZ AMG GLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,station wagon,3.0,22.0,28.0,25.0,5.0,No
MERCEDES-BENZ AMG GLA45 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,station wagon,3.0,22.0,28.0,25.0,5.0,No
MERCEDES-BENZ AMG GLC43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small SUV,5.0,18.0,24.0,20.0,4.0,No
MERCEDES-BENZ AMG GLC63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small SUV,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GLC63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small SUV,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GLC63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small SUV,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GLC63 S 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small SUV,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,17.0,22.0,19.0,3.0,No
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,17.0,23.0,19.0,3.0,No
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,17.0,22.0,19.0,3.0,No
MERCEDES-BENZ AMG GLE 43 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,17.0,23.0,19.0,3.0,No
MERCEDES-BENZ AMG GLE63,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,14.0,18.0,15.0,2.0,No
MERCEDES-BENZ AMG GLE63,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,14.0,18.0,15.0,2.0,No
MERCEDES-BENZ AMG GLE63 S,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,14.0,18.0,15.0,2.0,No
MERCEDES-BENZ AMG GLE63 S,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,14.0,18.0,15.0,2.0,No
MERCEDES-BENZ AMG GLS63,5.5,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,13.0,18.0,15.0,2.0,No
MERCEDES-BENZ AMG GLS63,5.5,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,13.0,18.0,15.0,2.0,No
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,16.0,21.0,18.0,3.0,No
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,16.0,21.0,18.0,3.0,No
MERCEDES-BENZ AMG GT,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GT C,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,15.0,20.0,17.0,3.0,No
MERCEDES-BENZ AMG GT C,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,15.0,20.0,17.0,3.0,No
MERCEDES-BENZ AMG GT R,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,15.0,20.0,17.0,3.0,No
MERCEDES-BENZ AMG GT R,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,15.0,20.0,17.0,3.0,No
MERCEDES-BENZ AMG GT S,4.0,8,AutoMan-7,2WD,Gasoline,CA,small car,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG GT S,4.0,8,AutoMan-7,2WD,Gasoline,FA,small car,5.0,16.0,22.0,18.0,3.0,No
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,large car,5.0,17.0,26.0,20.0,4.0,No
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small car,5.0,15.0,24.0,18.0,3.0,No
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small car,5.0,17.0,27.0,20.0,4.0,No
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,large car,5.0,17.0,26.0,20.0,4.0,No
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small car,5.0,15.0,24.0,18.0,3.0,No
MERCEDES-BENZ AMG S63 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small car,5.0,17.0,27.0,20.0,4.0,No
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,CA,large car,3.0,13.0,22.0,16.0,2.0,No
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,CA,small car,3.0,13.0,21.0,16.0,2.0,No
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,CA,small car,3.0,14.0,21.0,16.0,2.0,No
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,FA,large car,3.0,13.0,22.0,16.0,2.0,No
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,FA,small car,3.0,13.0,21.0,16.0,2.0,No
MERCEDES-BENZ AMG S65,6.0,12,Auto-7,2WD,Gasoline,FA,small car,3.0,14.0,21.0,16.0,2.0,No
MERCEDES-BENZ AMG SL63,5.5,8,Auto-7,2WD,Gasoline,FA,small car,1.0,16.0,25.0,19.0,3.0,No
MERCEDES-BENZ AMG SL63,5.5,8,Auto-7,2WD,Gasoline,CA,small car,3.0,16.0,25.0,19.0,3.0,No
MERCEDES-BENZ AMG SL65,6.0,12,Auto-7,2WD,Gasoline,CA,small car,3.0,13.0,22.0,16.0,2.0,No
MERCEDES-BENZ AMG SL65,6.0,12,Auto-7,2WD,Gasoline,FA,small car,3.0,13.0,22.0,16.0,2.0,No
MERCEDES-BENZ AMG SLC 43,3.0,6,Auto-9,2WD,Gasoline,FA,small car,5.0,20.0,29.0,23.0,5.0,No
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,5.0,22.0,29.0,25.0,5.0,No
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,5.0,22.0,30.0,25.0,5.0,No
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,5.0,24.0,33.0,27.0,6.0,No
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,5.0,22.0,29.0,25.0,5.0,No
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,5.0,22.0,30.0,25.0,5.0,No
MERCEDES-BENZ C300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,5.0,24.0,33.0,27.0,6.0,No
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small car,5.0,22.0,29.0,25.0,5.0,No
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small car,5.0,22.0,30.0,25.0,5.0,No
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small car,5.0,23.0,32.0,26.0,5.0,No
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small car,5.0,22.0,29.0,25.0,5.0,No
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small car,5.0,22.0,30.0,25.0,5.0,No
MERCEDES-BENZ C300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small car,5.0,23.0,32.0,26.0,5.0,No
MERCEDES-BENZ CLA250,2.0,4,AutoMan-7,2WD,Gasoline,CA,small car,5.0,24.0,37.0,29.0,6.0,No
MERCEDES-BENZ CLA250,2.0,4,AutoMan-7,2WD,Gasoline,FA,small car,5.0,24.0,37.0,29.0,6.0,No
MERCEDES-BENZ CLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,small car,5.0,24.0,32.0,27.0,6.0,No
MERCEDES-BENZ CLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,small car,5.0,24.0,32.0,27.0,6.0,No
MERCEDES-BENZ CLS550,4.7,8,Auto-9,2WD,Gasoline,FA,small car,1.0,18.0,26.0,21.0,4.0,No
MERCEDES-BENZ CLS550,4.7,8,Auto-9,2WD,Gasoline,CA,small car,3.0,18.0,26.0,21.0,4.0,No
MERCEDES-BENZ CLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,small car,1.0,17.0,25.0,20.0,4.0,No
MERCEDES-BENZ CLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,small car,3.0,17.0,25.0,20.0,4.0,No
MERCEDES-BENZ E300,2.0,4,Auto-9,2WD,Gasoline,CA,midsize car,5.0,22.0,30.0,25.0,5.0,No
MERCEDES-BENZ E300,2.0,4,Auto-9,2WD,Gasoline,FA,midsize car,5.0,22.0,30.0,25.0,5.0,No
MERCEDES-BENZ E300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,midsize car,5.0,21.0,29.0,24.0,5.0,No
MERCEDES-BENZ E300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,midsize car,5.0,21.0,29.0,24.0,5.0,No
MERCEDES-BENZ E400,3.0,6,Auto-9,2WD,Gasoline,FA,small car,5.0,20.0,26.0,22.0,4.0,No
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,midsize car,5.0,20.0,27.0,23.0,5.0,No
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small car,5.0,20.0,25.0,22.0,4.0,No
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,small car,5.0,20.0,26.0,22.0,4.0,No
MERCEDES-BENZ E400 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,station wagon,5.0,19.0,25.0,21.0,4.0,No
MERCEDES-BENZ E400 Convertible,3.0,6,Auto-9,2WD,Gasoline,FA,small car,5.0,20.0,26.0,22.0,4.0,No
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,11.0,11.0,11.0,1.0,No
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,13.0,14.0,13.0,1.0,No
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,11.0,11.0,11.0,1.0,No
MERCEDES-BENZ G550,4.0,8,Auto-7,4WD,Gasoline,FA,standard SUV,3.0,13.0,14.0,13.0,1.0,No
MERCEDES-BENZ GLA 250,2.0,4,AutoMan-7,2WD,Gasoline,CA,small SUV,5.0,24.0,33.0,27.0,6.0,No
MERCEDES-BENZ GLA 250,2.0,4,AutoMan-7,2WD,Gasoline,FA,small SUV,5.0,24.0,33.0,27.0,6.0,No
MERCEDES-BENZ GLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,CA,small SUV,5.0,23.0,31.0,26.0,5.0,No
MERCEDES-BENZ GLA250 4Matic,2.0,4,AutoMan-7,4WD,Gasoline,FA,small SUV,5.0,23.0,31.0,26.0,5.0,No
MERCEDES-BENZ GLC 300,2.0,4,Auto-9,2WD,Gasoline,CA,small SUV,5.0,22.0,28.0,24.0,5.0,No
MERCEDES-BENZ GLC 300,2.0,4,Auto-9,2WD,Gasoline,FA,small SUV,5.0,22.0,28.0,24.0,5.0,No
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small SUV,5.0,21.0,28.0,24.0,5.0,No
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,CA,small SUV,5.0,22.0,27.0,24.0,5.0,No
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small SUV,5.0,21.0,28.0,24.0,5.0,No
MERCEDES-BENZ GLC 300 4Matic,2.0,4,Auto-9,4WD,Gasoline,FA,small SUV,5.0,22.0,27.0,24.0,5.0,No
MERCEDES-BENZ GLE350,3.5,6,Auto-7,2WD,Gasoline,FA,standard SUV,1.0,18.0,23.0,20.0,4.0,No
MERCEDES-BENZ GLE350,3.5,6,Auto-7,2WD,Gasoline,CA,standard SUV,3.0,18.0,23.0,20.0,4.0,No
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,FA,standard SUV,1.0,18.0,22.0,19.0,3.0,No
MERCEDES-BENZ GLE350 4Matic,3.5,6,Auto-7,4WD,Gasoline,CA,standard SUV,3.0,18.0,22.0,19.0,3.0,No
MERCEDES-BENZ GLS450 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,17.0,22.0,19.0,3.0,No
MERCEDES-BENZ GLS450 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,17.0,22.0,19.0,3.0,No
MERCEDES-BENZ GLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,CA,standard SUV,3.0,14.0,19.0,16.0,2.0,No
MERCEDES-BENZ GLS550 4Matic,4.7,8,Auto-9,4WD,Gasoline,FA,standard SUV,3.0,14.0,19.0,16.0,2.0,No
MERCEDES-BENZ Maybach S650,6.0,12,Auto-7,2WD,Gasoline,CA,large car,3.0,13.0,21.0,16.0,2.0,No
MERCEDES-BENZ Maybach S650,6.0,12,Auto-7,2WD,Gasoline,FA,large car,3.0,13.0,21.0,16.0,2.0,No
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,CA,special purpose,5.0,19.0,23.0,21.0,4.0,No
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,CA,special purpose,5.0,21.0,24.0,22.0,4.0,No
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,FA,special purpose,5.0,19.0,23.0,21.0,4.0,No
MERCEDES-BENZ Metris,2.0,4,Auto-7,2WD,Gasoline,FA,special purpose,5.0,21.0,24.0,22.0,4.0,No
MERCEDES-BENZ S450,3.0,6,Auto-9,2WD,Gasoline,CA,large car,3.0,19.0,28.0,22.0,4.0,No
MERCEDES-BENZ S450,3.0,6,Auto-9,2WD,Gasoline,FA,large car,3.0,19.0,28.0,22.0,4.0,No
MERCEDES-BENZ S450 4Matic,3.0,6,Auto-9,4WD,Gasoline,CA,large car,3.0,18.0,28.0,22.0,4.0,No
MERCEDES-BENZ S450 4Matic,3.0,6,Auto-9,4WD,Gasoline,FA,large car,3.0,18.0,28.0,22.0,4.0,No
MERCEDES-BENZ S560,4.0,8,Auto-9,2WD,Gasoline,CA,small car,5.0,17.0,26.0,20.0,4.0,No
MERCEDES-BENZ S560,4.0,8,Auto-9,2WD,Gasoline,FA,small car,5.0,17.0,26.0,20.0,4.0,No
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,large car,5.0,17.0,27.0,21.0,4.0,No
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,CA,small car,5.0,17.0,27.0,21.0,4.0,No
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,large car,5.0,17.0,27.0,21.0,4.0,No
MERCEDES-BENZ S560 4Matic,4.0,8,Auto-9,4WD,Gasoline,FA,small car,5.0,17.0,27.0,21.0,4.0,No
MERCEDES-BENZ S560 4Matic Maybach,4.0,8,Auto-9,4WD,Gasoline,CA,large car,5.0,16.0,25.0,19.0,3.0,No
MERCEDES-BENZ S560 4Matic Maybach,4.0,8,Auto-9,4WD,Gasoline,FA,large car,5.0,16.0,25.0,19.0,3.0,No
MERCEDES-BENZ SL450,3.0,6,Auto-9,2WD,Gasoline,CA,small car,3.0,20.0,28.0,23.0,5.0,No
MERCEDES-BENZ SL450,3.0,6,Auto-9,2WD,Gasoline,FA,small car,3.0,20.0,28.0,23.0,5.0,No
MERCEDES-BENZ SL550,4.7,8,Auto-9,2WD,Gasoline,FA,small car,1.0,17.0,25.0,20.0,4.0,No
MERCEDES-BENZ SL550,4.7,8,Auto-9,2WD,Gasoline,CA,small car,3.0,17.0,25.0,20.0,4.0,No
MERCEDES-BENZ SLC300,2.0,4,Auto-9,2WD,Gasoline,CA,small car,3.0,25.0,32.0,27.0,6.0,No
MERCEDES-BENZ SLC300,2.0,4,Auto-9,2WD,Gasoline,FA,small car,3.0,25.0,32.0,27.0,6.0,No
MINI Cooper Clubman,1.5,3,Man-6,2WD,Gasoline,CA,midsize car,7.0,24.0,34.0,28.0,6.0,No
MINI Cooper Clubman,1.5,3,Man-6,2WD,Gasoline,FA,midsize car,7.0,24.0,34.0,28.0,6.0,No
MINI Cooper Clubman,1.5,3,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,24.0,32.0,27.0,6.0,No
MINI Cooper Clubman,1.5,3,SemiAuto-6,2WD,Gasoline,FA,midsize car,7.0,24.0,32.0,27.0,6.0,No
MINI Cooper Clubman All4,1.5,3,Man-6,4WD,Gasoline,FA,midsize car,3.0,22.0,32.0,26.0,5.0,No
MINI Cooper Clubman All4,1.5,3,Man-6,4WD,Gasoline,CA,midsize car,3.0,22.0,32.0,26.0,5.0,No
MINI Cooper Clubman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23.0,31.0,26.0,5.0,No
MINI Cooper Clubman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23.0,31.0,26.0,5.0,No
MINI Cooper Convertible,1.5,3,Man-6,2WD,Gasoline,CA,small car,7.0,28.0,37.0,32.0,7.0,Yes
MINI Cooper Convertible,1.5,3,Man-6,2WD,Gasoline,FA,small car,7.0,28.0,37.0,32.0,7.0,Yes
MINI Cooper Convertible,1.5,3,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,27.0,35.0,30.0,7.0,Yes
MINI Cooper Convertible,1.5,3,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,27.0,35.0,30.0,7.0,Yes
MINI Cooper Countryman,1.5,3,Man-6,2WD,Gasoline,FA,midsize car,3.0,24.0,34.0,28.0,6.0,No
MINI Cooper Countryman,1.5,3,Man-6,2WD,Gasoline,CA,midsize car,3.0,24.0,34.0,28.0,6.0,No
MINI Cooper Countryman,1.5,3,SemiAuto-6,2WD,Gasoline,FA,midsize car,3.0,24.0,32.0,27.0,6.0,No
MINI Cooper Countryman,1.5,3,SemiAuto-6,2WD,Gasoline,CA,midsize car,3.0,24.0,32.0,27.0,6.0,No
MINI Cooper Countryman All4,1.5,3,Man-6,4WD,Gasoline,FA,midsize car,3.0,22.0,32.0,26.0,5.0,No
MINI Cooper Countryman All4,1.5,3,Man-6,4WD,Gasoline,CA,midsize car,3.0,22.0,32.0,26.0,5.0,No
MINI Cooper Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23.0,30.0,25.0,5.0,No
MINI Cooper Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23.0,30.0,25.0,5.0,No
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,CA,small car,7.0,28.0,37.0,32.0,7.0,Yes
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,CA,small car,7.0,28.0,38.0,32.0,7.0,Yes
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,FA,small car,7.0,28.0,37.0,32.0,7.0,Yes
MINI Cooper Hardtop,1.5,3,Man-6,2WD,Gasoline,FA,small car,7.0,28.0,38.0,32.0,7.0,Yes
MINI Cooper Hardtop,1.5,3,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,27.0,35.0,30.0,7.0,Yes
MINI Cooper Hardtop,1.5,3,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,27.0,35.0,30.0,7.0,Yes
MINI Cooper S Clubman,2.0,4,Man-6,2WD,Gasoline,CA,midsize car,7.0,22.0,31.0,25.0,5.0,No
MINI Cooper S Clubman,2.0,4,Man-6,2WD,Gasoline,FA,midsize car,7.0,22.0,31.0,25.0,5.0,No
MINI Cooper S Clubman,2.0,4,SemiAuto-8,2WD,Gasoline,CA,midsize car,7.0,23.0,32.0,27.0,6.0,No
MINI Cooper S Clubman,2.0,4,SemiAuto-8,2WD,Gasoline,FA,midsize car,7.0,23.0,32.0,27.0,6.0,No
MINI Cooper S Clubman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,7.0,21.0,30.0,24.0,5.0,No
MINI Cooper S Clubman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,7.0,21.0,30.0,24.0,5.0,No
MINI Cooper S Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,7.0,22.0,31.0,26.0,5.0,No
MINI Cooper S Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,7.0,22.0,31.0,26.0,5.0,No
MINI Cooper S Convertible,2.0,4,Man-6,2WD,Gasoline,CA,small car,7.0,23.0,32.0,26.0,5.0,No
MINI Cooper S Convertible,2.0,4,Man-6,2WD,Gasoline,FA,small car,7.0,23.0,32.0,26.0,5.0,No
MINI Cooper S Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,25.0,33.0,28.0,6.0,No
MINI Cooper S Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,25.0,33.0,28.0,6.0,No
MINI Cooper S Countryman,2.0,4,SemiAuto-8,2WD,Gasoline,CA,midsize car,7.0,23.0,32.0,27.0,6.0,No
MINI Cooper S Countryman,2.0,4,SemiAuto-8,2WD,Gasoline,FA,midsize car,7.0,23.0,32.0,27.0,6.0,No
MINI Cooper S Countryman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,7.0,21.0,31.0,24.0,5.0,No
MINI Cooper S Countryman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,7.0,21.0,31.0,24.0,5.0,No
MINI Cooper S Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,7.0,22.0,31.0,26.0,5.0,No
MINI Cooper S Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,7.0,22.0,31.0,26.0,5.0,No
MINI Cooper S Hardtop,2.0,4,Man-6,2WD,Gasoline,CA,small car,7.0,23.0,32.0,26.0,5.0,No
MINI Cooper S Hardtop,2.0,4,Man-6,2WD,Gasoline,FA,small car,7.0,23.0,32.0,26.0,5.0,No
MINI Cooper S Hardtop,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,7.0,25.0,32.0,28.0,6.0,No
MINI Cooper S Hardtop,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,7.0,25.0,32.0,28.0,6.0,No
MINI JCW Countryman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,3.0,20.0,29.0,24.0,5.0,No
MINI JCW Countryman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,3.0,20.0,29.0,24.0,5.0,No
MINI JCW Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,22.0,30.0,25.0,5.0,No
MINI JCW Countryman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,22.0,30.0,25.0,5.0,No
MINI John Cooper Works Clubman All4,2.0,4,Man-6,4WD,Gasoline,CA,midsize car,3.0,21.0,31.0,24.0,5.0,No
MINI John Cooper Works Clubman All4,2.0,4,Man-6,4WD,Gasoline,FA,midsize car,3.0,21.0,31.0,24.0,5.0,No
MINI John Cooper Works Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,CA,midsize car,3.0,23.0,31.0,26.0,5.0,No
MINI John Cooper Works Clubman All4,2.0,4,SemiAuto-8,4WD,Gasoline,FA,midsize car,3.0,23.0,31.0,26.0,5.0,No
MINI John Cooper Works Convertible,2.0,4,Man-6,2WD,Gasoline,CA,small car,3.0,22.0,31.0,25.0,5.0,No
MINI John Cooper Works Convertible,2.0,4,Man-6,2WD,Gasoline,FA,small car,3.0,22.0,31.0,25.0,5.0,No
MINI John Cooper Works Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small car,3.0,25.0,33.0,28.0,6.0,No
MINI John Cooper Works Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small car,3.0,25.0,33.0,28.0,6.0,No
MINI John Cooper Works Hardtop,2.0,4,Man-6,2WD,Gasoline,CA,small car,3.0,23.0,32.0,26.0,5.0,No
MINI John Cooper Works Hardtop,2.0,4,Man-6,2WD,Gasoline,FA,small car,3.0,23.0,32.0,26.0,5.0,No
